2020-03-23 00:31:29,"RT @ApawkiCastro: #Ecuador 📌 #CacerolazoPopularEc por atención a personal médico y sanitario de hospitales públicos. Gobierno de #Moreno di…
2020-03-23 00:29:36,"#FutbolecuadorRetro por 
@teleamazonasec

 #QuedateEnCasa 

#Alemania2006 #Ecuador 0-3 #Alemania. Ingresa Christian… https://t.co/qO9URkb34f"
2020-03-23 00:29:35,"62' Segundo cambio en #LaTri, ingresa Christian Lara por Luis Antonio Valencia.

#Ecuador 0-3 #Alemania
#Fecha3… https://t.co/j9TOu6RMoP"
2020-03-23 00:29:32,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:29:32,"RT @eluniversocom: Gobierno garantiza servicio móvil y de #internet, a pesar de falta de pago, por la emergencia sanitaria ► https://t.co/r…"
2020-03-23 00:29:22,"RT @EmbajadaChinaEc: (1/2) Brindar asistencia a otros países y regiones afectados por la epidemia, como un verdadero país grande con senti…"
2020-03-23 00:29:19,"RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:29:13,"RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:29:13,"RT @SomosRC_Ec: Gobierno perdonó $ 220 MILLONES a empresa transnaccional.
Luego fue a pedir a bancos internacionales un crédito de $ 80 MIL…"
2020-03-23 00:29:04,"❗️COVID19 Kits Test Rápido
Resultados en 10 Minutos

Venta por mayor min. 500 unidades

Contactos
Eco. Lassi Pensik… https://t.co/Mno6CpzY21"
2020-03-23 00:29:03,"RT @EmbajadaChinaEc: (1/2) Brindar asistencia a otros países y regiones afectados por la epidemia, como un verdadero país grande con senti…"
2020-03-23 00:29:03,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:29:00,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:28:54,"RT @CompromisoRC: Sólo la corresponsabilidad ciudadana pueden ayudar a enfrentar este momento tan difícil que vive el #Ecuador. Que una so…"
2020-03-23 00:28:51,"RT @cesarmontanog: 🔵 #Ecuador entre los 20 países con más casos. La información se actualiza cada hora.
👉🏼 Coronavirus Update (Live): 335,5…"
2020-03-23 00:28:51,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:28:47,RT @TMT30_: No solo que no tenemos detalles de los 7 nuevos fallecidos en el país por el #coronavirus #COVID19 en #Ecuador sino que no habr…
2020-03-23 00:28:40,RT @ecuainm_oficial: #ATENCION #URGENTE #Ecuador Al fin China ayudará a Ecuador. Anunció oficial de Embajada China en Quito. #QuedateEnCasa
2020-03-23 00:28:39,"RT @BelmonteViteri: Es un honor servir junto a tantos servidores públicos que hoy estamos en primera fila, es momento de trabajo mancomunad…"
2020-03-23 00:28:36,"RT @elluchin1: 🌊➡Fuerte #Sismo 🔴6.1⚡ 🔴Falla Dorsal Pacifico Este 
SurOeste de Islas #Galapagosr🇪🇨 
 ⏱17:38 Pm🌅 Tarde #Ecuador🇪🇨 22 de Marzo…"
2020-03-23 00:28:35,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:28:32,Ten misericordia de #Ecuador #JesusDeNazaret #CadenaDeOración #Kattia🙏🏼😁♥️💪👌🙏🌺🌄 https://t.co/zDmoTJbaKd
2020-03-23 00:28:31,"RT @HuaweiLatam: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:28:31,"RT @ECUADORCHEQUEA: 👉 Hoy a las 20:00 @Desireeyepez, directora de contenidos de #EcuadorChequea, hablará en radio @Ecos28 📻 via #FacebookLi…"
2020-03-23 00:28:31,RT @CMonteroOficial: Carta de renuncia de ministra de Salud #Ecuador 👇Denunció la falta de asignación presupuestaria para combatir #COVIDー1…
2020-03-23 00:28:28,"RT @MaxTVonline_EC: #QuedateEnCasa y hagamos pausa... mañana al combate nuevamente, esta noche míralo a #ManuelJose y escucha fragmentos de…"
2020-03-23 00:28:18,"RT @mashi_noe: @avilanieto A falta de data 👇
Proyección #COVID-19 #Ecuador 
Mañana 23 contagios     1.054 
Siguiente fin de semana 6.000
Fi…"
2020-03-23 00:28:18,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:28:16,"El continente suma unos 38,000 contagiados y alrededor de 500 muertes tras dispararse los casos en países como #EUA… https://t.co/o4P4XJHVRu"
2020-03-23 00:28:15,"RT @EmbajadaChinaEc: (1/2) Brindar asistencia a otros países y regiones afectados por la epidemia, como un verdadero país grande con senti…"
2020-03-23 00:28:14,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:28:06,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:28:04,"RT @eluniversocom: Gobierno garantiza servicio móvil y de #internet, a pesar de falta de pago, por la emergencia sanitaria ► https://t.co/r…"
2020-03-23 00:28:02,RT @cubadebatecu: Ministra de Salud de #Ecuador dimite en medio de crisis por la COVID-19 https://t.co/8NTUnhfvzL @MashiRafael @Presidencia…
2020-03-23 00:27:54,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:27:48,"RT @n_larenas: Muchas personas molestas con aerolíneas porque llegan a #Ecuador vacías sin pasajeros, y es entendible, pero hay que indicar…"
2020-03-23 00:27:46,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:27:41,"RT @RadioDibluFM: Posible alineación de #Ecuador para su debut en el #MundialAlemania2006 ante #Polonia:

Christian Mora
Ulises De la Cruz…"
2020-03-23 00:27:35,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:27:33,⚽#Alemania2006⚽ Mañana no te pierdas el partido de  #Ecuador vs #Inglaterra 🎉💪🏻⚽ #SiSePuede 🇪🇨 #QuedateEnCasa 🏘️🏡 https://t.co/yyHUe7lsWQ
2020-03-23 00:27:19,"#FutbolecuadorRetro por 
@teleamazonasec

 #QuedateEnCasa 

#Alemania2006 #Ecuador 0-3 #Alemania. ¡Cristian Mora vu… https://t.co/WQ2sftWJQF"
2020-03-23 00:27:13,"RT @HuaweiLatam: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:27:10,"RT @futbolecuador: #FutbolecuadorRetro por 
@teleamazonasec

 #QuedateEnCasa 

#Alemania2006 #Ecuador 0-2 #Alemania. ¡Cañonazo de derecha d…"
2020-03-23 00:27:02,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:26:59,El Consejo de Planificación y Desarrollo de la #Amazonía resolvió destinar recursos del Fondo Común para enfrentar… https://t.co/fxbzkDm0WO
2020-03-23 00:26:57,RT @EspaciadoraBar: No me quiero imaginar lo que pasará en #Ecuador | Por Karla Perlaza 👉 https://t.co/4S3x8eNtPV @karlaperlaza #Covid_19 (…
2020-03-23 00:26:49,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:26:46,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:26:45,"59' Remate de Lukas Podolski que contuvo Christian Mora en dos tiempos.

#Ecuador 0-3 #Alemania
#Fecha3 #GrupoA… https://t.co/BFF9tnSzbg"
2020-03-23 00:26:43,"RT @eljaboavila: Escuchando a Merkel, es aún más notoria la cualidad de los políticos en #Ecuador: la inmadurez.
Para ellos todo es cálculo…"
2020-03-23 00:26:43,"RT @Mashik35: Bien dijo el sr, Vargas (dirigente indígena) en  #Ecuador hay ministros vagos que no hacen nada por la patria. #Covid_19ec #C…"
2020-03-23 00:26:41,Señor ten misericordia de #Ecuador #CadenaDeOración #JesusDeNazaret #Kattia🙏🏼😁♥️💪👌🙏🌺🌄 https://t.co/fQxDdSMFwX
2020-03-23 00:26:29,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:26:19,"RT @ECUADORCHEQUEA: Si te llega este audio 🔉, evita compartirlo: es un llamado al caos y la histeria colectiva. En #Ecuador 🇪🇨 hay un conta…"
2020-03-23 00:26:13,"RT @EmbajadaChinaEc: (1/2) Brindar asistencia a otros países y regiones afectados por la epidemia, como un verdadero país grande con senti…"
2020-03-23 00:26:11,RT @VilmaPalma: QUÉDATE EN TU CASA !!!! - #vilmapalma #peru #colombia #ecuador #bolivia #chile #mexico #centroamerica #eeuu #canada #europa…
2020-03-23 00:26:05,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:26:02,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:26:01,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:25:56,"Minuto 56. Contragolpe Alemán y la metió Lucas Podolsky. Goleada de  la selección Alemania 

#Alemania 3 - 0 #Ecuador

#QuedateEnCasa"
2020-03-23 00:25:54,"RT @dayumaEc: Ministro @RichardM_A está actuando contra la salud pública y poniendo aún más en riesgo la salud de los ecuatorianos.
Preocúp…"
2020-03-23 00:25:50,"RT @elluchin1: 🌊➡Fuerte #Sismo 🔴6.1⚡ 🔴Falla Dorsal Pacifico Este 
SurOeste de Islas #Galapagosr🇪🇨 
 ⏱17:38 Pm🌅 Tarde #Ecuador🇪🇨 22 de Marzo…"
2020-03-23 00:25:49,RT @DrMedinaUrresta: URGENTE| Carta Abierta al Vicepresidente de la República del Ecuador  @ottosonnenh  #ProtejanANuestrosHéroesYA #Ecuado…
2020-03-23 00:25:46,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:25:37,"RT @ECUADORCHEQUEA: Así se visualiza la curva de contagios de #COVID19 en #Ecuador 🇪🇨. El 77% de casos está en Guayas, mientras que el rest…"
2020-03-23 00:25:36,"RT @HuaweiLatam: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:25:34,"RT @PaaVelez: Únete a nuestra iniciativa y ayudemos juntos al personal médico, enfermeros y auxiliares de nuestro hermoso Ecuador. ¡Contamo…"
2020-03-23 00:25:32,"RT @NellyPSUVYa: Esto no es🇻🇪
Aquí vemos como en #Ecuador los Médicos protestan fuera d los  hospitales xq no poseen medios d protección,in…"
2020-03-23 00:25:26,"RT @HuaweiLatam: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:25:19,"RT @elcomerciocom: #Covid19 | La ministra de Educación, Monserrate Creamer, informa que 500 000 estudiantes han realizado actividades educa…"
2020-03-23 00:25:16,RT @VilmaPalma: QUÉDATE EN TU CASA !!!! - #vilmapalma #peru #colombia #ecuador #bolivia #chile #mexico #centroamerica #eeuu #canada #europa…
2020-03-23 00:25:04,"RT @HuaweiLatam: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:25:02,"RT @renlopra: @InesArcentales @malenaguerra @FabianRealpe @naranjo_george El Pailón del Diablo, Baños
Quiero volver a verte, por eso

#Ecua…"
2020-03-23 00:24:57,"RT @elcomerciocom: #URGENTE | #Ecuador registra 14 fallecidos por #covid19. Según el COE, hay 789 personas contagiadas con la enfermedad en…"
2020-03-23 00:24:55,"RT @lahoraecuador: #CIFRAS
Los casos de #coronavirus confirmados hoy en #Ecuador presentan un aumento del 48.3% con relación al último info…"
2020-03-23 00:24:51,"RT @svillarreal72: Total apoyo a esta iniciativa, que se usen esos recursos para atender al sector .@Salud_Ec.

#Covid_19ec #QuedateEnCasa…"
2020-03-23 00:24:50,RT @frenalacurvaec: ¿Quieres saber como apoyar para frenar la curva de #COVID19 en #Ecuador? Te invitamos a revisar nuestra web para que te…
2020-03-23 00:24:49,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:24:44,"RT @AlbedrioRadical: El Ministerio de #Salud de #Ecuador Indicó, que de nueve #venezolanos evaluados por epidemiologos, tres de ellos diero…"
2020-03-23 00:24:44,"RT @RadioDibluFM: 56' ¡CONTRAGOLPE LETAL Y YA GOLEAN LOS TEUTONES!

GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO…"
2020-03-23 00:24:41,"RT @HuaweiLatam: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:24:32,"RT @DiarioExtraEc: #Covid_19: El número de fallecidos por #coronavirus asciende a 14, en #Ecuador 👇"
2020-03-23 00:24:31,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:24:29,"RT @elluchin1: 🌊➡Fuerte #Sismo 🔴6.1⚡ 🔴Falla Dorsal Pacifico Este 
SurOeste de Islas #Galapagosr🇪🇨 
 ⏱17:38 Pm🌅 Tarde #Ecuador🇪🇨 22 de Marzo…"
2020-03-23 00:24:29,"RT @EcuavisaInforma: AHORA No puede ser que existan más detenidos que contagiados, exclama el vicepresidente Otto Sonnenholzner exhorta…"
2020-03-23 00:24:26,"RT @elluchin1: 🌊➡Fuerte #Sismo 🔴6.1⚡ 🔴Falla Dorsal Pacifico Este 
SurOeste de Islas #Galapagosr🇪🇨 
 ⏱17:38 Pm🌅 Tarde #Ecuador🇪🇨 22 de Marzo…"
2020-03-23 00:24:21,"RT @HuaweiLatam: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:24:14,"@InesArcentales @malenaguerra @FabianRealpe @naranjo_george El Pailón del Diablo, Baños
Quiero volver a verte, por… https://t.co/5mRrrB6N8k"
2020-03-23 00:24:11,"RT @EduX2019: Toda la gente no entienden
#QuedateEnCasa

Es la única manera en que estás escorias entiendan que las leyes hay que acatarlas…"
2020-03-23 00:24:10,"#FutbolecuadorRetro por 
@teleamazonasec

 #QuedateEnCasa 

#Alemania2006 #Ecuador 0-3 #Alemania. Lukas Podolski co… https://t.co/92B177GenA"
2020-03-23 00:24:08,"#FutbolecuadorRetro por 
@teleamazonasec

 #QuedateEnCasa 

#Alemania2006 #Ecuador 0-2 #Alemania. ¡Cañonazo de dere… https://t.co/KdkLzWEHmZ"
2020-03-23 00:24:06,"56' ¡CONTRAGOLPE LETAL Y YA GOLEAN LOS TEUTONES!

GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO… https://t.co/tyGvbhoAiw"
2020-03-23 00:23:56,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:23:37,"RT @HuaweiLatam: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:23:35,RT @ecuainm_oficial: #ATENCION #URGENTE #Ecuador Al fin China ayudará a Ecuador. Anunció oficial de Embajada China en Quito. #QuedateEnCasa
2020-03-23 00:23:34,"56' Remate de Edison Méndez que desvía Jens Lehmann al tiro de esquina.

#Ecuador 0-2 #Alemania
#Fecha3 #GrupoA… https://t.co/EOovituYMC"
2020-03-23 00:23:34,RT @eluniversocom: El vicepresidente Otto Sonnenholzner indicó que los próximos 7 a 10 días posiblemente van a ser los más difíciles para #…
2020-03-23 00:23:32,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:23:31,"@MashiRafael Pegarte una puteada es darte honores lerdo mal nacido, deja en paz a #Ecuador y disfruta lo robado, tu… https://t.co/GgHlhsa7Dv"
2020-03-23 00:23:29,"RT @cesarmontanog: 🔵 #Ecuador entre los 20 países con más casos. La información se actualiza cada hora.
👉🏼 Coronavirus Update (Live): 335,5…"
2020-03-23 00:23:26,"👉 Hoy a las 20:00 @Desireeyepez, directora de contenidos de #EcuadorChequea, hablará en radio @Ecos28 📻 via… https://t.co/TBqHY84J5p"
2020-03-23 00:23:18,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:23:06,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:22:59,"RT @cesarmontanog: 🔵 #Ecuador entre los 20 países con más casos. La información se actualiza cada hora.
👉🏼 Coronavirus Update (Live): 335,5…"
2020-03-23 00:22:56,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:22:52,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:22:52,"RT @EmbajadaChinaEc: (1/2) Brindar asistencia a otros países y regiones afectados por la epidemia, como un verdadero país grande con senti…"
2020-03-23 00:22:51,"RT @ivanquezadab: #Ecuador #Comparte.
Esta caricatura dice mucho.
Entre todos vamos a salir de este duro momento.
PD: Faltó la Chola Cabrer…"
2020-03-23 00:22:46,RT @DrMedinaUrresta: Urgente| Vicepresidente @ottosonnenh el #Ecuador necesita hablar urgentemente con usted en ésta crisis sanitaria #Prot…
2020-03-23 00:22:41,"RT @HuaweiLatam: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:22:29,RT @ApawkiCastro: #Ecuador 📌 #CacerolazoPopularEc por atención a personal médico y sanitario de hospitales públicos. Gobierno de #Moreno di…
2020-03-23 00:22:25,RT @TARN2018: @LassoGuillermo @CREOEcuador @RichardM_A @CesarMongeO @cnegobec Señor compren mascarillas y protección para los médicos. No d…
2020-03-23 00:22:24,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:22:18,"RT @elluchin1: 🌊➡Fuerte #Sismo 🔴6.1⚡ 🔴Falla Dorsal Pacifico Este 
SurOeste de Islas #Galapagosr🇪🇨 
 ⏱17:38 Pm🌅 Tarde #Ecuador🇪🇨 22 de Marzo…"
2020-03-23 00:22:11,"RT @MetroEcuador: #MetroNoticias #Glas 
El exmandatario, Rafael #Correa, opinó de la actual situación que atraviesa el #Ecuador. Señaló que…"
2020-03-23 00:22:03,"RT @24HorasGYE: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:22:00,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:21:56,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:21:54,"RT @HuaweiLatam: #Ecuador es el primer país en América Latina en contar con un sistema auxiliar para diagnosticar #COVID19, basado en Cloud…"
2020-03-23 00:21:53,"RT @EcuavisaInforma: AHORA | No puede ser que existan más detenidos que contagiados, exclama el vicepresidente Otto Sonnenholzner exhorta…"
2020-03-23 00:21:52,"RT @eluniversocom: Gobierno garantiza servicio móvil y de #internet, a pesar de falta de pago, por la emergencia sanitaria ► https://t.co/r…"
2020-03-23 00:21:49,"#EcuadorEnEmergencia @ottosonnenh , @Lenin , @mariapaularomo y todos en este gobierno son los responsables d las ve… https://t.co/EnB7os1gT9"
2020-03-23 00:21:47,"RT @fjsv1974: Sr Presidente del #Ecuador 🇪🇨 @lenin ya  son 4 días y la Dra: @JulietaSagnay  no tiene el resultado  del #Covid_19  
Está int…"
2020-03-23 00:21:47,"RT @EnriqueRoseroC: @Maleffik ¡Por supuesto!
Lamentable pero muy cierto, #Ecuador publicitó días antes las famosas medidas aeroportuarias q…"
2020-03-23 00:21:42,"RT @mnaranjop: Para los que aplauden los recortes
#Ecuador
#Covid_19 https://t.co/8CBoM9Rmg6"
2020-03-23 00:21:42,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:21:34,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:21:31,RT @Ruminahui1973: #EcuadorEnEmergencia buenas recomendaciones de un médico para enfrentar el #Covid_19ec !  #Ecuador https://t.co/N3N0ttLY…
2020-03-23 00:21:25,RT @DrMedinaUrresta: @lahistoriaec @WMatias182 @FFAAECUADOR URGENTE| Carta Abierta al Vicepresidente de la República del Ecuador  @ottosonn…
2020-03-23 00:21:24,@malenaguerra @renlopra @FabianRealpe @naranjo_george Yo también quiero. El viernes pasado estuve haciendo mis últi… https://t.co/ukFCrHPMtN
2020-03-23 00:21:23,"RT @panchitojavier2: En #Ecuador con logística....
Es posible!
#Covid_19ec
#coronavirus
#ToqueDeQueda"
2020-03-23 00:21:21,"RT @amapolanaranjo: #Ecuador está viviendo un momento difícil por #Covid_19ec adicional, la crisis económica y política interns nos pone en…"
2020-03-23 00:21:19,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:21:19,"RT @amapolanaranjo: 📍#Atención
En #Ecuador sigue en ascenso el número de casos confirmados con #Covid_19ec.
En este video pueden informarse…"
2020-03-23 00:21:18,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
2020-03-23 00:21:16,"RT @elcomerciocom: #ATENCIÓN | Este domingo 22 de marzo del 2020, el COE “autorizó a las FF.AA. el manejo de la provincia del Guayas como u…"
2020-03-23 00:21:12,RT @EmbajadaChinaEc: (1/1) #Cooperación| #China se une a la batalla de #Ecuador contra la #COVID19. La Representación Diplomática China en…
